,tpc_num,j_num,journal,authors,year,Kingdom,Subkingdom,Phylum,Subphylum,Class,Subclass,Superorder,Order,Suborder,Infraorder,Superfamily,Family,Genus,Species,common_name,lab_field_strain,collect_country,collect_specific,hemisphere,latitude,longitude,altitude_m,author_country,author_specific,author_hemisphere,author_latitude,author_longitude,author_altitude,trait_type,same_experiment,trait_detail,start_stage_dev,end_stage_dev,Stage.in.out.of.host,host.type,hosts..in.order.,trophic_transmission_type,habitat,habitat.cat.1,habitat.cat.2,distribution,distrib.cat.1,distrib.cat.2,parasite.size..units.,sd_of_trait,report_data,unit,convert_data,independent,has_threshold,low_threshold,up_threshold,threshold_note,sample_size_all_temps,low_temp,high_temp,diff_temp,num_temps,zeros,fluctuations._temp,acclimatize_time,time_graph,tmin1,tmin2,tmin3,tmin4,tmin5,tmin6,tmin7,tmin8,tmin9,tmin10,tmin11,tmin12,tmax1,tmax2,tmax3,tmax4,tmax5,tmax6,tmax7,tmax8,tmax9,tmax10,tmax11,tmax12,bio1,bio5,bio6,X.80,X.60,X.40,X.20,X.10,X.4,X0,X1,X1.5,X2,X2.5,X3,X4,X4.5,X5,X5.5,X6,X6.5,X7,X7.5,X8,X8.5,X9,X9.5,X10,X10.5,X11,X11.5,X12,X12.5,X13,X13.5,X14,X14.5,X15,X15.5,X16,X16.5,X17,X17.5,X18,X19,X19.5,X20,X20.5,X21,X21.5,X22,X22.5,X23,X23.5,X24,X24.5,X25,X25.5,X26,X26.5,X27,X27.5,X28,X28.5,X29,X29.5,X30,X30.5,X31,X31.5,X32,X32.5,X33,X33.5,X34,X34.5,X35,X35.5,X36,X36.5,X37,X37.5,X38,X40,X41,X42,X43,X45,X50,X55,X60,X70,X80,X90,X100,raw_.80,raw_.60,raw_.40,raw_.20,raw_.10,raw_.4,raw_0,raw_1,raw_1.5,raw_2,raw_2.5,raw_3,raw_4,raw_4.5,raw_5,raw_5.5,raw_6,raw_6.5,raw_7,raw_7.5,raw_8,raw_8.5,raw_9,raw_9.5,raw_10,raw_10.5,raw_11,raw_11.5,raw_12,raw_12.5,raw_13,raw_13.5,raw_14,raw_14.5,raw_15,raw_15.5,raw_16,raw_16.5,raw_17,raw_17.5,raw_18,raw_19,raw_19.5,raw_20,raw_20.5,raw_21,raw_21.5,raw_22,raw_22.5,raw_23,raw_23.5,raw_24,raw_24.5,raw_25,raw_25.5,raw_26,raw_26.5,raw_27,raw_27.5,raw_28,raw_28.5,raw_29,raw_29.5,raw_30,rawa_30.5,raw_31,raw_31.5,raw_32,raw_32.5,raw_33,raw_33.5,raw_34,raw_34.5,raw_35,raw_35.5,raw_36,raw_36.5,raw_37,raw_37.5,raw_38,raw_40,raw_41,raw_42,raw_43,raw_45,raw_50,raw_55,raw_60,raw_70,raw_80,raw_90,raw_100,in.other.meta.,if.yes.which.,notes,Mortality.bias.,Possible.to.separate.development.from.mortality.,PM.Notes,Q.Nov2018,Qs.for.Janet,X,X.1
196,169,74,Experimental Gerontology,"Gardner, M. P., Gems, D., Viney, M. E.",2004,Animalia,Eumetazoa,Nematoda,,Chromadorea,,,Rhabditida,Rhabditina,,Rhabditoidea,Strongyloididae,Strongyloides,ratti,,lab,,,.,.,.,.,UK,"University of Bristol, school of biological sciences",n,51,-3,89,survival,,mean,.,virgin females,2,3,mammal,free living,terrestrial,2,2,worldwide (anywhere there are rats),6,4,,n,graph,days,1/data,,y,,37,,100 worms per treatment,4,37,33,7,y,,,,0.8,1.1,2.1,4.2,7.2,10.5,12.3,11.8,9.5,6.7,3.3,1.6,6,6.6,8.7,11.7,15,18.6,20.4,19.6,16.7,12.9,9.1,7,9.3,20.4,0.8,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,0.4,.,.,.,.,.,.,.,.,.,0.5,.,.,.,.,.,.,0.5,.,.,.,.,.,.,.,.,.,.,.,0.666666667,.,.,.,.,.,.,.,.,.,0.714285714,.,.,.,.,.,.,.,.,.,.,.,.,.,NA,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,2.5,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,1.5,.,.,.,.,.,.,.,.,.,1.4,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,,NA,
197,31,10,Z Parasitenkd (ZEITSCHRIFT FUR PARASITENKUNDE-PARASITOLOGY RESEARCH),Rupasinghe and Ogbourne,1978,Animalia,Eumetazoa,Nematoda,,Chromadorea,,,Rhabditida,,,Strongyloidea,Strongylidae,Strongylus,edentatus,Large strongyles,field,UK,"slaughterhouse in Bishop Sutton, near Bristol",n,51,-3,76,,,.,.,.,.,development,,min,egg,complete 2nd ecdyses,2,3,mammal,free living,terrestrial,2,2,worldwide (anywhere there are horses),6,4,,n,graph,days,1/data,,y,12,35,in paper,sample size not large enough for statistical analysis,4,40,36,15,y,.,n,,0.8,1.1,2.1,4.2,7.2,10.5,12.3,11.8,9.5,6.7,3.3,1.6,6,6.6,8.7,11.7,15,18.6,20.4,19.6,16.7,12.9,9.1,7,9.3,20.4,0.8,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,0,.,.,.,0,.,.,.,.,.,.,.,0.076277651,.,.,.,.,.,0.130208333,.,.,.,.,.,0.19379845,.,.,0.253164557,.,.,.,0.285714286,.,.,.,.,.,0.341296928,.,.,.,.,.,0.4048583,.,.,.,0.460829493,.,.,.,.,.,0.523560209,.,.,.,0.561797753,.,.,.,.,.,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,inf,.,.,.,inf,.,.,.,inf,.,.,.,.,.,.,.,13.11,.,.,.,.,.,7.68,.,.,.,.,.,5.16,.,.,3.95,.,.,.,3.5,.,.,.,.,.,2.93,.,.,.,.,.,2.47,.,.,.,2.17,.,.,.,.,.,1.91,.,.,.,1.78,.,.,.,.,.,inf,inf,.,.,.,.,.,.,.,.,.,.,.,n,.,.,.,.,.,,,NA,
198,32,10,Z Parasitenkd (ZEITSCHRIFT FUR PARASITENKUNDE-PARASITOLOGY RESEARCH),Rupasinghe and Ogbourne,1978,Animalia,Eumetazoa,Nematoda,,Chromadorea,,,Rhabditida,,,Strongyloidea,Strongylidae,Strongylus,equinus,Large strongyles,field,UK,"slaughterhouse in Bishop Sutton, near Bristol",n,51,-3,76,,,.,.,.,.,development,,min,egg,complete 2nd ecdyses,2,3,mammal,free living,terrestrial,2,2,worldwide (anywhere there are horses),6,4,,n,graph,days,1/data,,y,12,35,in paper,sample size not large enough for statistical analysis,4,40,36,15,y,.,n,,0.8,1.1,2.1,4.2,7.2,10.5,12.3,11.8,9.5,6.7,3.3,1.6,6,6.6,8.7,11.7,15,18.6,20.4,19.6,16.7,12.9,9.1,7,9.3,20.4,0.8,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,0,.,.,.,0,.,.,.,.,.,.,.,0.074019245,.,.,.,.,.,0.131233596,.,.,.,.,.,0.199203187,.,.,0.255754476,.,.,.,0.309597523,.,.,.,.,.,0.403225806,.,.,.,.,.,0.497512438,.,.,.,0.540540541,.,.,.,.,.,0.613496933,.,.,.,0.666666667,.,.,.,.,.,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,inf,.,.,.,inf,.,.,.,inf,.,.,.,.,.,.,.,13.51,.,.,.,.,.,7.62,.,.,.,.,.,5.02,.,.,3.91,.,.,.,3.23,.,.,.,.,.,2.48,.,.,.,.,.,2.01,.,.,.,1.85,.,.,.,.,.,1.63,.,.,.,1.5,.,.,.,.,.,inf,inf,.,.,.,.,.,.,.,.,.,.,.,n,.,.,.,.,.,,,NA,
199,33,10,Z Parasitenkd (ZEITSCHRIFT FUR PARASITENKUNDE-PARASITOLOGY RESEARCH),Rupasinghe and Ogbourne,1978,Animalia,Eumetazoa,Nematoda,,Chromadorea,,,Rhabditida,,,Strongyloidea,Strongylidae,Strongylus,vulgaris,Large strongyles,field,UK,"slaughterhouse in Bishop Sutton, near Bristol",n,51,-3,76,,,.,.,.,.,development,,min,egg,complete 2nd ecdyses,2,3,mammal,free living,terrestrial,2,2,worldwide (anywhere there are horses),6,4,,n,graph,days,1/data,,y,12,35,in paper,sample size not large enough for statistical analysis,4,40,36,15,y,.,n,,0.8,1.1,2.1,4.2,7.2,10.5,12.3,11.8,9.5,6.7,3.3,1.6,6,6.6,8.7,11.7,15,18.6,20.4,19.6,16.7,12.9,9.1,7,9.3,20.4,0.8,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,0,.,.,.,0,.,.,.,.,.,.,.,0.063211125,.,.,.,.,.,0.099601594,.,.,.,.,.,0.142045455,.,.,0.182481752,.,.,.,0.233100233,.,.,.,.,.,0.294117647,.,.,.,.,.,0.334448161,.,.,.,0.366300366,.,.,.,.,.,0.393700787,.,.,.,0.420168067,.,.,.,.,.,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,inf,.,.,.,inf,.,.,.,inf,.,.,.,.,.,.,.,15.82,.,.,.,.,.,10.04,.,.,.,.,.,7.04,.,.,5.48,.,.,.,4.29,.,.,.,.,.,3.4,.,.,.,.,.,2.99,.,.,.,2.73,.,.,.,.,.,2.54,.,.,.,2.38,.,.,.,.,.,inf,inf,.,.,.,.,.,.,.,.,.,.,.,n,.,.,.,.,.,,,NA,
200,126,51,Parasitology,Ogbourne,1972,Animalia,Eumetazoa,Nematoda,,Chromadorea,,,Rhabditida,,,Strongyloidea,Strongylidae,Strongylus,vulgaris,Large strongyles,field,,"""local stables""",.,.,.,.,UK,University of Bristol,n,51,-3,79,development,,min,new larve,infective larva (infective stage),2,3,mammal,free living,terrestrial,2,2,worldwide (anywhere there are horses),6,4,,n,graph,days,1/data,1/3 trait detail,,,NA,,.,7.5,25,17.5,7,y,.,n,,0.8,1.1,2.1,4.2,7.2,10.5,12.3,11.8,9.5,6.7,3.3,1.6,6,6.6,8.7,11.7,15,18.6,20.4,19.6,16.7,12.9,9.1,7,9.3,20.4,0.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,0.032455941,.,.,.,.,0.063938619,.,.,.,.,.,0.105485232,.,.,.,.,.,0.152765047,.,.,0.210260723,.,.,.,.,.,.,.,.,.,0.294204178,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,inf,.,.,.,30.811,.,.,.,.,15.64,.,.,.,.,.,9.48,.,.,.,.,.,6.546,.,.,4.756,.,.,.,.,.,.,.,.,.,3.399,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,n,.,.,.,.,.,,,NA,
201,127,51,Parasitology,Ogbourne,1972,Animalia,Eumetazoa,Nematoda,,Chromadorea,,,Rhabditida,,,Strongyloidea,Strongylidae,Strongylus,vulgaris,Large strongyles,field,,"""local stables""",.,.,.,.,UK,University of Bristol,n,51,-3,79,development,,max,new larve,infective larva (infective stage),2,3,mammal,free living,terrestrial,2,2,worldwide (anywhere there are horses),6,4,,n,graph,days,1/data,1/3 trait detail,,,NA,,.,7.5,25,17.5,7,y,.,n,,0.8,1.1,2.1,4.2,7.2,10.5,12.3,11.8,9.5,6.7,3.3,1.6,6,6.6,8.7,11.7,15,18.6,20.4,19.6,16.7,12.9,9.1,7,9.3,20.4,0.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,0.028677124,.,.,.,.,0.053378883,.,.,.,.,.,0.094831674,.,.,.,.,.,0.13978194,.,.,0.171027878,.,.,.,.,.,.,.,.,.,0.219828534,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,inf,.,.,.,34.871,.,.,.,.,18.734,.,.,.,.,.,10.545,.,.,.,.,.,7.154,.,.,5.847,.,.,.,.,.,.,.,.,.,4.549,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,n,.,.,.,.,.,,,NA,
202,128,51,Parasitology,Ogbourne,1972,Animalia,Eumetazoa,Nematoda,,Chromadorea,,,Rhabditida,,,Strongyloidea,Strongylidae,Strongylus,vulgaris,Large strongyles,field,,"""local stables""",.,.,.,.,UK,University of Bristol,n,51,-3,79,development,,I averaged min and max,new larve,infective larva (infective stage),2,3,mammal,free living,terrestrial,2,2,worldwide (anywhere there are horses),6,4,,n,graph,days,1/data,1/3 trait detail,,,NA,,.,7.5,25,17.5,7,y,.,n,,0.8,1.1,2.1,4.2,7.2,10.5,12.3,11.8,9.5,6.7,3.3,1.6,6,6.6,8.7,11.7,15,18.6,20.4,19.6,16.7,12.9,9.1,7,9.3,20.4,0.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,0.030449743,.,.,.,.,0.058183511,.,.,.,.,.,0.099875156,.,.,.,.,.,0.145985401,.,.,0.188625861,.,.,.,.,.,.,.,.,.,0.251635632,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,inf,.,.,.,32.841,.,.,.,.,17.187,.,.,.,.,.,10.0125,.,.,.,.,.,6.85,.,.,5.3015,.,.,.,.,.,.,.,.,.,3.974,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,n,.,.,.,.,.,,,NA,
203,129,51,Parasitology,Ogbourne,1972,Animalia,Eumetazoa,Nematoda,,Chromadorea,,,Rhabditida,,,Strongyloidea,Strongylidae,Strongylus,equinus,Large strongyles,field,,"""local stables""",.,.,.,.,UK,University of Bristol,n,51,-3,79,development,,min,new larve,infective larva (infective stage),2,3,mammal,free living,terrestrial,2,2,worldwide (anywhere there are horses),6,4,,n,graph,days,1/data,1/3 trait detail,,,NA,,.,7.5,25,17.5,7,y,.,n,,0.8,1.1,2.1,4.2,7.2,10.5,12.3,11.8,9.5,6.7,3.3,1.6,6,6.6,8.7,11.7,15,18.6,20.4,19.6,16.7,12.9,9.1,7,9.3,20.4,0.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,ND,.,.,.,0.042560436,.,.,.,.,0.079955225,.,.,.,.,.,0.133102622,.,.,.,.,.,0.210970464,.,.,0.26462027,.,.,.,.,.,.,.,.,.,0.40096231,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,ND,.,.,.,23.496,.,.,.,.,12.507,.,.,.,.,.,7.513,.,.,.,.,.,4.74,.,.,3.779,.,.,.,.,.,.,.,.,.,2.494,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,n,.,.,.,.,.,,,NA,
204,130,51,Parasitology,Ogbourne,1972,Animalia,Eumetazoa,Nematoda,,Chromadorea,,,Rhabditida,,,Strongyloidea,Strongylidae,Strongylus,equinus,Large strongyles,field,,"""local stables""",.,.,.,.,UK,University of Bristol,n,51,-3,79,development,,max,new larve,infective larva (infective stage),2,3,mammal,free living,terrestrial,2,2,worldwide (anywhere there are horses),6,4,,n,graph,days,1/data,1/3 trait detail,,,NA,,.,7.5,25,17.5,7,y,.,n,,0.8,1.1,2.1,4.2,7.2,10.5,12.3,11.8,9.5,6.7,3.3,1.6,6,6.6,8.7,11.7,15,18.6,20.4,19.6,16.7,12.9,9.1,7,9.3,20.4,0.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,ND,.,.,.,0.0297442,.,.,.,.,0.059801459,.,.,.,.,.,0.094858661,.,.,.,.,.,0.132520541,.,.,0.173520736,.,.,.,.,.,.,.,.,.,0.220507166,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,ND,.,.,.,33.62,.,.,.,.,16.722,.,.,.,.,.,10.542,.,.,.,.,.,7.546,.,.,5.763,.,.,.,.,.,.,.,.,.,4.535,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,n,.,.,.,.,.,,,NA,
205,131,51,Parasitology,Ogbourne,1972,Animalia,Eumetazoa,Nematoda,,Chromadorea,,,Rhabditida,,,Strongyloidea,Strongylidae,Strongylus,equinus,Large strongyles,field,,"""local stables""",.,.,.,.,UK,University of Bristol,n,51,-3,79,development,,I averaged min and max,new larve,infective larva (infective stage),2,3,mammal,free living,terrestrial,2,2,worldwide (anywhere there are horses),6,4,,n,graph,days,1/data,1/3 trait detail,,,NA,,.,7.5,25,17.5,7,y,.,n,,0.8,1.1,2.1,4.2,7.2,10.5,12.3,11.8,9.5,6.7,3.3,1.6,6,6.6,8.7,11.7,15,18.6,20.4,19.6,16.7,12.9,9.1,7,9.3,20.4,0.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,ND,.,.,.,0.035016458,.,.,.,.,0.068425194,.,.,.,.,.,0.110772639,.,.,.,.,.,0.162786912,.,.,0.209599665,.,.,.,.,.,.,.,.,.,0.284535496,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,ND,.,.,.,28.558,.,.,.,.,14.6145,.,.,.,.,.,9.0275,.,.,.,.,.,6.143,.,.,4.771,.,.,.,.,.,.,.,.,.,3.5145,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,n,.,.,.,.,.,,,NA,
206,132,51,Parasitology,Ogbourne,1972,Animalia,Eumetazoa,Nematoda,,Chromadorea,,,Rhabditida,,,Strongyloidea,Strongylidae,Strongylus,edentatus,Large strongyles,field,,"""local stables""",.,.,.,.,UK,University of Bristol,n,51,-3,79,development,,min,new larve,infective larva (infective stage),2,3,mammal,free living,terrestrial,2,2,worldwide (anywhere there are horses),6,4,,n,graph,days,1/data,1/3 trait detail,,,NA,,.,7.5,25,17.5,7,n,.,n,,0.8,1.1,2.1,4.2,7.2,10.5,12.3,11.8,9.5,6.7,3.3,1.6,6,6.6,8.7,11.7,15,18.6,20.4,19.6,16.7,12.9,9.1,7,9.3,20.4,0.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.02668232,.,.,.,0.040657017,.,.,.,.,0.080038418,.,.,.,.,.,0.135703623,.,.,.,.,.,0.203376042,.,.,0.22836264,.,.,.,.,.,.,.,.,.,0.357525921,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37.478,.,.,.,24.596,.,.,.,.,12.494,.,.,.,.,.,7.369,.,.,.,.,.,4.917,.,.,4.379,.,.,.,.,.,.,.,.,.,2.797,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,n,.,.,.,.,.,,,NA,
207,133,51,Parasitology,Ogbourne,1972,Animalia,Eumetazoa,Nematoda,,Chromadorea,,,Rhabditida,,,Strongyloidea,Strongylidae,Strongylus,edentatus,Large strongyles,field,,"""local stables""",.,.,.,.,UK,University of Bristol,n,51,-3,79,development,,max,new larve,infective larva (infective stage),2,3,mammal,free living,terrestrial,2,2,worldwide (anywhere there are horses),6,4,,n,graph,days,1/data,1/3 trait detail,,,NA,,.,7.5,25,17.5,7,n,.,n,,0.8,1.1,2.1,4.2,7.2,10.5,12.3,11.8,9.5,6.7,3.3,1.6,6,6.6,8.7,11.7,15,18.6,20.4,19.6,16.7,12.9,9.1,7,9.3,20.4,0.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.019959283,.,.,.,0.030509199,.,.,.,.,0.060085321,.,.,.,.,.,0.104931794,.,.,.,.,.,0.151011779,.,.,0.17771459,.,.,.,.,.,.,.,.,.,0.257864879,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,50.102,.,.,.,32.777,.,.,.,.,16.643,.,.,.,.,.,9.53,.,.,.,.,.,6.622,.,.,5.627,.,.,.,.,.,.,.,.,.,3.878,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,n,.,.,.,.,.,,,NA,
208,134,51,Parasitology,Ogbourne,1972,Animalia,Eumetazoa,Nematoda,,Chromadorea,,,Rhabditida,,,Strongyloidea,Strongylidae,Strongylus,edentatus,Large strongyles,field,,"""local stables""",.,.,.,.,UK,University of Bristol,n,51,-3,79,development,,I averaged min and max,new larve,infective larva (infective stage),2,3,mammal,free living,terrestrial,2,2,worldwide (anywhere there are horses),6,4,,n,graph,days,1/data,1/3 trait detail,,,NA,,.,7.5,25,17.5,7,n,.,n,,0.8,1.1,2.1,4.2,7.2,10.5,12.3,11.8,9.5,6.7,3.3,1.6,6,6.6,8.7,11.7,15,18.6,20.4,19.6,16.7,12.9,9.1,7,9.3,20.4,0.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.022836264,.,.,.,0.034859603,.,.,.,.,0.068641247,.,.,.,.,.,0.118350198,.,.,.,.,.,0.173325245,.,.,0.199880072,.,.,.,.,.,.,.,.,.,0.299625468,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,43.79,.,.,.,28.6865,.,.,.,.,14.5685,.,.,.,.,.,8.4495,.,.,.,.,.,5.7695,.,.,5.003,.,.,.,.,.,.,.,.,.,3.3375,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,n,.,.,.,.,.,,,NA,
209,3,1,The Journal of Parasitology,Boag and Thomas,1985,Animalia,Eumetazoa,Nematoda,,Chromadorea,,,Rhabditida,,,Trichostrongyloidea,Trichostrongylidae,Teladorsagia,circumcincta,Brown stomach worm,lab,.,.,.,.,.,.,UK,"University of Newcastle-upon-Tyne, Newcastle-upon-Tyne, England",n,55,-2,55,survival,,50%,.,infective larva,2,3,mammal,free living,terrestrial,2,2,Worldwide,6,4,,y,raw,days,1/data,,,,NA,,3 replicates for each temperature with sample size 200 within each replicate,5,30,25,6,n,1,n,,-0.4,-0.4,1.1,2.8,5.4,8.4,10,9.8,8.1,5.6,2.2,0.3,5,5.3,7.9,10.6,14,17.1,18.5,18.2,15.8,12.5,8.3,5.9,8,18.5,-0.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.001212121,.,.,.,.,.,.,.,.,.,0.0016,.,.,.,.,.,.,.,.,.,0.001901141,.,.,.,.,.,.,.,.,0.002493766,.,.,.,.,.,.,.,.,.,0.003289474,.,.,.,.,.,.,.,.,.,0.006493506,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,825,.,.,.,.,.,.,.,.,.,625,.,.,.,.,.,.,.,.,.,526,.,.,.,.,.,.,.,.,401,.,.,.,.,.,.,.,.,.,304,.,.,.,.,.,.,.,.,.,154,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,y,Mol13,Teladorsagia circumcincta formerly known as: Ostertagia circumcincta,NA,.,.,,,NA,
210,15,3,Journal of Thermal Biology,Salih and Grainger,1982,Animalia,Eumetazoa,Nematoda,,Chromadorea,,,Rhabditida,,,Trichostrongyloidea,Trichostrongylidae,Teladorsagia,circumcincta,Brown stomach worm,field,Ireland,"Agricultural Institute Castleknock, Co. Dublin",n,53,-6,65,,,.,.,.,.,development,,mean,egg,embryonated egg,2,3,mammal,free living,terrestrial,2,2,Worldwide,6,4,,y,raw,days,1/data,1/2 development stage,,,NA,,200 individuals at each of 7 temperatures,5,35,30,7,n,0.1,n,,2.3,2.2,2.9,4.3,6.7,9.4,11.2,11.1,9.5,7.4,4.3,3.1,7.5,7.5,9.2,11.5,14.3,17.2,18.9,18.7,16.7,13.7,10,8.4,9.5,18.9,2.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.085142614,.,.,.,.,.,.,.,.,.,0.249003984,.,.,.,.,.,.,.,.,.,0.485908649,.,.,.,.,.,.,.,.,0.668896321,.,.,.,.,.,.,.,.,.,1.008471158,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,0.803212851,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11.745,.,.,.,.,.,.,.,.,.,4.016,.,.,.,.,.,.,.,.,.,2.058,.,.,.,.,.,.,.,.,1.495,.,.,.,.,.,.,.,.,.,0.9916,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,1.245,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,y,Mol13,Teladorsagia circumcincta formerly known as: Ostertagia circumcincta,"Yes, but probably small as 90-100% of eggs hatched. Still treat as apparent dev",Not without additional assumptions,.,,,NA,
